date,url,username,content,cleaned,cleaned_en,polarity,label
2022-11-07,https://twitter.com/Bagas_abima/status/1589456315084328961,Bagas_abima,@DwiYatmo14 @Dennysiregar7 @aniesbaswedan kelompok cebong penjilat bajingan &amp; pengadu domba anak bangsa lg pada ketakutan takut pak Anies yg disenangi rakyat Indonesia yg punya AKAL SEHAT ketakutan pak Anies jadi Presiden #mampus semua luh pada bisanya cuma Fitnah doang #Dasar DAJJAL akhir jaman 👹👹👹,kelompok cebong jilat bajing adu domba bangsa takut takut nang rakyat sehat takut bisa fitnah dajal jaman,"groups of tadpoles licking squirrels fighting against each other, the nation is afraid, afraid that healthy people are afraid that they will be slandered by the antichrist of the era",-0.285,Negatif
2022-11-07,https://twitter.com/BobLuhut/status/1589455489355874306,BobLuhut,"@kangdede78 @aniesbaswedan @sutanmangara Pak Presiden @jokowi dan segenap admin twitter beliau yth.
Komisaris BUMN nya nakal ni..",segenap admin twiter yth komisaris bumn nakal,"All Twitter admins, dear commissioners of naughty BUMNs",-0.15000000000000002,Negatif
2022-11-07,https://twitter.com/LulukSwa/status/1589452886874140672,LulukSwa,@aniesbaswedan @NasDem Alhamdulillah hirobbil alamin Subhanallah semoga Pak Anies selalu diberikan kesehatan dan dlm perlindungan Allah SWT utk mengemban amanah Presiden RI 2024 aamiin2 yra 🙏,alhamdulilah hirobil alamin subhana moga sehat lindung emban amanah yra,alhamdulillah hirobil alamin subhana hope you are healthy and protect the trustee yra,0.5,Positif
2022-11-07,https://twitter.com/RizaFuadiIchsa8/status/1589452691423760384,RizaFuadiIchsa8,"@akoukamukita @ruhutsitompul @aniesbaswedan @NasDem @jokowi @mohmahfudmd Gaungkan terus cinta PANCASILA dan NKRI.
ada baiknya politik identitas di diskualifikasi jadi capres.
Lebih baik hancurkan kelompok intoleransi sekarang daripada Indonesia porak poranda kelak.",gaung cinta pancasila baik politik identitas diskualifikasi baik hancur kelompok intoleransi porak poranda kelak,"echoes of Pancasila love, good identity politics, disqualification, good, destroyed, intolerance groups will be destroyed later",0.475,Positif
2022-11-07,https://twitter.com/AhmadWalIkrom/status/1589452116619563008,AhmadWalIkrom,@MardaniAliSera @PKSejahtera @NasDem @PDemokrat Siapapun calon Wapresnya tidak masalah yang penting Capres nya pak @aniesbaswedan insyaallah membawa kebaikan,wapresnya masalah penting insya bawa baik,"The vice president is an important matter, God willing, it will be better",0.3833333333333333,Positif
2022-11-07,https://twitter.com/MAditio2/status/1589450650613874688,MAditio2,@renato_rere2 @NasDem @aniesbaswedan Presiden bokep,porno,porn,0.0,Netral
2022-11-07,https://twitter.com/YogaRiskiawan1/status/1589449250085429248,YogaRiskiawan1,@akoukamukita @ruhutsitompul @aniesbaswedan @NasDem @jokowi @mohmahfudmd Kenapa yaman.timur tengah kan ada banyak negara.bisa saja kalau pak anies jadi presiden.mungkin saja indonesia akan di uni emirate arab kan.,timur negara bisa emirate arab,east of the country could be the arab emirate,0.0,Netral
2022-11-07,https://twitter.com/Dipo_hp/status/1589448481823141888,Dipo_hp,@aniesbaswedan @RIndonesianies Pak Anies memang cocok sebagai Capres,cocok,suitable,0.55,Positif
2022-11-07,https://twitter.com/Sambolon7/status/1589443180013162497,Sambolon7,"@Srikandiindo1 @aniesbaswedan Jangan samakan peristiwa 98 dgn saat ini, Presiden saat ini pilihan Rakyat bukan pilihan DPR. sadari itu",jangan sama peristiwa pilih rakyat pilih dewan wakil rakyat sadar,"don't be the same as the event, choose the people, choose the council of representatives, the people are aware",0.125,Positif
2022-11-07,https://twitter.com/ongahimran/status/1589427578024390656,ongahimran,"@aniesbaswedan @NasDem Ini Medan Bung. . . 👍🏻💪🏻🙏🏻

Tomat Rempah Sayur Di Rajang
Gulai Lemak Khas Melayu Medan
Kepada Tuan AB Selamat Datang
Sambutan Kami Semoga Berkesan

Kalau Bukan Si Pohon Aren
Manalah Pohon Penghasil Nira
Kalau Tuan AB Yg Jadi Presiden
Insya Allah Negeri Adil Sejahtera",medan tomat rempah sayur rajang gulai lemak khas melayu medan tuan selamat sambut moga kesan pohon mana pohon hasil nira tuan negeri adil sejahtera,"Medan Tomatoes Spices Vegetables Sliced ​​Curry Fat Typical Malay Medan Sir Congratulations, I hope the impression of which tree is the fruit of the sap of the land of the fair and prosperous country",0.26666666666666666,Positif
2022-11-07,https://twitter.com/chandradwiguna/status/1589427243683807234,chandradwiguna,@Tita83079013 Sejak @aniesbaswedan maju jadi capres tugas buzzeRp makin berat 🤣🤣🤣🤣,buzerp berat,heavy buzzerp,-0.2,Negatif
2022-11-07,https://twitter.com/tekat_agus/status/1589425086817538048,tekat_agus,"@Aryadwihandoko2 @aniesbaswedan Diajak ganti presiden baru gini amat 

Kalau ganti presiden baru tuh minimal ada perubahan

Diajak menjadi lebih bagus lagi malah menyalahkan🙄",ajak ganti baru ganti baru minimal ubah ajak bagus salah,ask to replace new replace new at least change invite good wrong,0.034545454545454525,Positif
2022-11-07,https://twitter.com/Lewiatan3/status/1589423974446149635,Lewiatan3,@dveir4u @aniesbaswedan @NasDem Sebenarnya memang dia hanya perlu minta maaf sudah menyakiti hati umat minoritas dengan bermain politik identitas... mgkn dgn begitu umat lain rela milih dia jd presiden,perlu maf sakit hati umat minoritas main politik identitas umat rela pilih,"need to apologize for being hurt by minority people playing identity politics, people are willing to choose",0.25,Positif
2022-11-07,https://twitter.com/AbiFathir5/status/1589421535068303360,AbiFathir5,"@Dennysiregar7 @aniesbaswedan Persetanlah dengan semua bualanmu wahai Deni Siregar, hati kami sdh bulat dukung pak Anies jadi Presiden 2024.",persetan bual den siregar hati bulat dukung,fuck the boasting den siregar unanimous heart support,-0.4,Negatif
2022-11-07,https://twitter.com/BangHendraAhmad/status/1589420884556918784,BangHendraAhmad,"@FerdinandHutah5 @NasDem @aniesbaswedan Presiden: Tidak Ada Visi Misi Menteri, Yang Ada Visi Misi Presiden
🤣 https://t.co/V3Lwl9B88C",menteri,minister,0.0,Netral
2022-11-07,https://twitter.com/asrori_kudus/status/1589414929417015297,asrori_kudus,"@Tita83079013 @aniesbaswedan Mknya bro klu cr lawan itu tahu diri,level nasional dilawan level propensi.
Hbs ini nanti presiden kunjungan kmn,trs ada org ikut kunjungan jg",saudara lawan nasional lawan propensi habis kunjung kunjung,brother versus national versus propensi has been visiting,0.0,Netral
2022-11-07,https://twitter.com/daddyshaarrkk/status/1589413588930002945,daddyshaarrkk,@aniesbaswedan @NasDem Dia kan begini krn carmuk mo jadi presiden doank. Ntar kalah jg lgsg diem.,carmuk doang kalah langsung diam,Carmuk just loses and keeps silent,-0.15,Negatif
2022-11-07,https://twitter.com/SafiiAgung/status/1589411154610524165,SafiiAgung,@aniesbaswedan @NasDem Klu mau jd presiden... Saya mohon.... Jgn bohong,mohon jangan bohong,please don't lie,0.0,Netral
2022-11-06,https://twitter.com/alfianto_10/status/1589401911622791168,alfianto_10,"@PATRIOT02646032 @fendiforall @HusinShihab @aniesbaswedan @ChusnulCh__ @NgkongRoses @politik_2024_ @seruanhl @ex_AnakLolina @Madebylaluna @GagakNew @pn7l7h @Paltiwest @Aryprasetyo85 Trs Presiden siapa yg berhasil?
Soekarno? Dilengserkan.
Soeharto? Dilengserkan.
BJ Habibie? 
Gusdur? Dilengserkan.
Megawati? 
SBY 10 Tahun? Berhasil?
Skrg Jokowi mau anda lengserkan?

Jaman skrg udh sangat parah, sangat intoleran, kaum yg bikin gaduh dan fitnah ya itu2 aja orgnya",hasil soekarno lengser soeharto lengser bj habibie gusdur lengser megawati surabaya hasil jokowi lengser jaman parah intoleran kaum gaduh fitnah orgnya,results of Soekarno's resignation Suharto's resignation BJ Habibie's Gusdur's resignation Megawati Surabaya's results of Jokowi's resignation in a severe era of intolerance to rowdy people slandering his org,0.0,Netral
2022-11-06,https://twitter.com/SudarSudarma9/status/1589397928355192832,SudarSudarma9,@aniesbaswedan Yes pa Anis for presiden... Menggantikan yang sekarang...,yes anti,yes anti,0.0,Netral
2022-11-06,https://twitter.com/jajatplus/status/1589388366206099456,jajatplus,@sondanuuu @abu_waras @aniesbaswedan @NasDem @PKSejahtera Partai bebas pilih 3 pengusung. Yg penting presiden Anies. Itu aja dulu.,partai bebas pilih usung penting,parties that are free to choose are important,0.4,Positif
2022-11-06,https://twitter.com/tude_btrt/status/1589387547742179330,tude_btrt,"@BennyIskandar09 @Garnies_ID @aniesbaswedan @tatakujiyati @marlina_idha @Sanwo18 Ngih betul. Beliau berhati mulia, dan pintar menata kata. Semoga beliau di lapangan jalan menuju presiden 2024 H",ngih betul hati mulia pintar tata moga lapang jalan,"It's true that the heart is noble, smart, and manages to have an easy road",0.3994047619047619,Positif
2022-11-06,https://twitter.com/outraandalas/status/1589379962695716865,outraandalas,@Dennysiregar7 @aniesbaswedan Yg pasti rejim skrg itu takut thd anies karna reputasi nya selama di DKI dan paling takut kalo anies jadi presiden karna apa dosa2 rejim skrg pasti di usut dan diadili...silahkan lu koar2 skrg panjul sampe nambah ring jantung lu lagi ...,pasti rejim takut reputasi daerah khusus ibukota takut dosa rejim pasti usut adil sila koar panjul tambah jantung,surely the regime is afraid of the reputation of the special region of the capital is afraid of the regime's sins,-0.0857142857142857,Negatif
2022-11-06,https://twitter.com/hasanasyari/status/1589374630288326658,hasanasyari,"@Berdikari2024 @ganjarpranowo @aniesbaswedan @ridwankamil Harapan pertama Jadi Capres, Harapan kedua Jadi Presiden, Harapan ketiga Presiden 2 Periode.

Aku, semoga Harapan Ketiga.

HA",harap harap harap tiga periode moga harap tiga,please please please three periods hopefully please three,0.0,Netral
2022-11-06,https://twitter.com/Iseng57185173/status/1589333614344671232,Iseng57185173,@maknyinyik71 @enti_mama @Tita83079013 @aniesbaswedan Berarti lu bodoh karena telah memilih Presiden yang planga plongo🤣,bodoh pilih planga plongo,stupid choose planga plongo,-0.7999999999999999,Negatif
2022-11-06,https://twitter.com/CebongQarduz/status/1589332897345208320,CebongQarduz,@iwantarigan @aniesbaswedan Kau puja smpe keluar tau mu imigran yaman hanya jadi calon tdk bisa jdi Presiden. Paham ora son.,puja imigran bisa paham,immigrant worshipers can understand,0.0,Netral
2022-11-06,https://twitter.com/ssamir84592980/status/1589304451185389569,ssamir84592980,@K38591535 @Dennysiregar7 @aniesbaswedan Sabar brother….skrng anis sudah g di level jkt…. Insyaallah jadi presiden utk anis dan wakil presiden Ganjar amiiin,sabar brother engak jakarta insya,"Be patient, brother, no, Jakarta, God willing",0.25,Positif
2022-11-06,https://twitter.com/TaliUdeng/status/1589293441724604416,TaliUdeng,"Kurasa @aniesbaswedan ini gila kekuasaan.. gila hormat..
Cuma dia yg tanpa malu sudah kampanye kmana² pengen jdi presiden..padahal baru bacapres..

Misale...nasdem ga dapet koalisi buat nyapres..opo ra dadi gila beneran anies itu??",rasa kuas hormat malu kampanye baru bacapres misale nasdem engak koalisi dadi benar,"brush respect embarrassment the new presidential election campaign, for example, the Nasdem coalition is not correct",0.13636363636363635,Positif
2022-11-06,https://twitter.com/GuweJames/status/1589283270155415552,GuweJames,"@Kanjeng2022 Mana ""SENYUM""nya ?? Kan capres tuh!!! @aniesbaswedan (jangan kuatir ini akan melekat selamanya di dunia maya)",senyum jangan kuatir lekat dunia maya,smile don't worry about cyberspace,0.3,Positif
2022-11-06,https://twitter.com/bonymanroe/status/1589279780545122304,bonymanroe,"@aniesbaswedan Memang wan abut gak tau malu. cocok jadi Presiden, tapi di zaman Utara.",abut engak malu cocok zaman utara,shameless fog befits northern times,0.0,Netral
2022-11-06,https://twitter.com/Almukaram123/status/1589273324999569409,Almukaram123,@dewiirawan13 @aniesbaswedan Wah semakin semangat saya n klwrga serta skcmatan n sprovinsi n seindonesia dukung anies  go presiden,semangat keluarga skcmatan sprovinsi indonesia dukung,the spirit of the Indonesian provincial skcmatan family supports,0.0,Netral
2022-11-06,https://twitter.com/Wahrun12/status/1589271923166687235,Wahrun12,@abu_waras Inget pak presiden skrng enga akan jadi capres lagi klu loh masih2 psting beginian percayalah jagoan loh akan nyungsep @aniesbaswedan buzernya suruh baik2 klu pengin hasil baik,psting percaya jago nyungsep buzernya suruh baik baik hasil baik,"PSting believes that he's good at making the buzer, he's good, it's good, good results",0.7,Positif
2022-11-06,https://twitter.com/TyarEksposa/status/1589271850655547393,TyarEksposa,"@HelmiFelis_ @ridwanhs1988 Itu skenario AS dan Yahudi 22 tahun lalu. Mereka berhasil menjatuhkan Gus Dur lalu Ibu Mega jd Presiden kemudian jadikan SBY sbg Presiden Boneka. Dan 2024,AS and The Gank mau jdkan @aniesbaswedan  sbg Presiden Boneka ke dua mereka. 
Kali ini tujuannya untuk menguasai Nikel Indo.",skenario amerika serikat yahudi hasil jatuh mega jadi surabaya boneka amerika serikat gank jdkan boneka tujuanya kuasa nikel,"The scenario of the United States of America, the results of the fall of the Mega, so Surabaya, the puppet of the United States, gank, is the goal of nickel power",0.0,Netral
2022-11-06,https://twitter.com/FermanaMan/status/1589269706372182018,FermanaMan,@NasDem @aniesbaswedan @madtu_madali Belum ada calon presiden 2024 kan? Posisi atau status beliau itu masih bakal calon kan? Pendaftaran aja masih lama sekali.  Cobalah dibiasakan bicara apa adanya.,belum posisi status daftar coba biasa bicara,not yet position status list try to talk normally,0.15,Positif
2022-11-06,https://twitter.com/gagas_agem/status/1589265062425858049,gagas_agem,"KENAPA SAYA PILIH @aniesbaswedan ..

Karena GANJAR PRANOWO PENGGEMAR BOKEP,,tersandera OLIGARKI,,BIKIN RAKYAT JATENG MELARAT,,SUKA TIKTOKAN GAK JELAS,,ISUK TEMPE SORE DELE,,
MENCLA MENCLE,,
DI PLOT JD PENERUS PRESIDEN GAGAL..MAU GAGAL LAGI DAN JD NEGARA GAGAL..
MIKIRRR BONGGG..",pilih mar porno sandera oligarki rakyat jateng melarat suka tiktokan engak jelas isuk tempe sore dele mencla mencle plot terus gagal gagal negara gagal mikir,choose mar porn hostage oligarchs of the people of Central Java impoverished like tiktokan not clear isuk tempeh sore dele mencla mencle plots keep on failing fail the state fails to think,-0.2625,Negatif
2022-11-06,https://twitter.com/MamatRa86800599/status/1589260655374131201,MamatRa86800599,@gggbxng @aniesbaswedan Org syaraf itu gara gara Ahok dan mantan gubernur yg sekarang jadi presiden juga😀,syaraf gubernur,governor nerves,0.0,Netral
2022-11-06,https://twitter.com/Resturent4/status/1589260299043233796,Resturent4,"@erik_maulana_ @Imrajula2 @CH4__15R @aniesbaswedan Banjir dan macet jakarta itu akan mudah diatasi klu Jokowi jadi presiden.

Percaya loe bong.....???",banjir macet jakarta mudah atas jokowi percaya,Jakarta's traffic jams are easy for Jokowi to believe,0.43333333333333335,Positif
2022-11-06,https://twitter.com/nicolawelter/status/1589255184911564802,nicolawelter,@aniesbaswedan @NasDem Calon presiden YAMAN 2024. Bukan Pribumi Indonesia.... geliiiii,pribumi geli,native amused,0.0,Netral
2022-11-06,https://twitter.com/HuluKeha/status/1589254057168089089,HuluKeha,"@Madebylaluna Jancok nih org, kamu aja @musniumar gk bisa jadi negarawan biarkan karyanya pak jokowi yg berbicara, beliau tdk pandai menyusun kata2 spt @aniesbaswedan. Rakyat bisa merasakan langsung apa yg sdh dilakukan olh presiden pak Joko widodo.",jancok engak bisa negarawan biar karya jokowi bicara pandai susun rakyat bisa rasa langsung olh widodo,Jancok can't be a statesman so that Jokowi's works speak cleverly in arranging the people can feel directly by Widodo,0.13333333333333333,Positif
2022-11-06,https://twitter.com/Kamarganti22/status/1589250688558649346,Kamarganti22,"@aniesbaswedan @NasDem Beratnya jadi capres, harus bisa menelan ludah yg terlanjur nempel di tembok toilet...politik memang harus spt itu sih",berat bisa tel ludah lanjur tempel tembok toilet politik,it's hard to be able to spit straight past the wall of a political toilet,0.020833333333333332,Positif
2022-11-06,https://twitter.com/liktono/status/1589249227523493888,liktono,"@aniesbaswedan @NasDem Indonesia akan dikendalikan asing, klo salah pilih presiden....camkan itu",kendali asing salah pilih cam,foreign control choose the wrong cam,-0.3125,Negatif
2022-11-06,https://twitter.com/Benoe_Adja/status/1589247640604377089,Benoe_Adja,@NasDem @aniesbaswedan @NasDem_Sumut @adityawilly @madtu_madali Maksudnya presiden partai Nasdem apa gimana gimana...,maksud partai nasdem,the meaning of the Nasdem party,0.0,Netral
2022-11-06,https://twitter.com/Muhammadholid20/status/1589247391726972928,Muhammadholid20,@aniesbaswedan @NasDem Insyaallah presiden,insya,insha,0.0,Netral
